inspection_id,name,address,postal,lat,lon,date,facility_status,inspection_type,violation_observed,description
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,Minor - Corrected on Site,Proper cooling methods  [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/28/2022 ]"
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available  [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),Premises; personal/cleaning items; vermin proofing  [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate  [ date violation corrected: 4/28/2022 ]
9811620211025,UDON TIME,55 DIVISION ST,94103,,,2021-10-25,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 4/28/2022 ]"
9811620220428,UDON TIME,55 DIVISION ST,94103,,,2022-04-28,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 10/26/2022 ]
9811620220428,UDON TIME,55 DIVISION ST,94103,,,2022-04-28,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available  [ date violation corrected: 10/26/2022 ]
9811620220428,UDON TIME,55 DIVISION ST,94103,,,2022-04-28,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food separated and protected  [ date violation corrected: 10/26/2022 ]
9811620221026,UDON TIME,55 DIVISION ST,94103,,,2022-10-26,PASS,routine,,
9811620230504,UDON TIME,55 DIVISION ST,94103,,,2023-05-04,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9811620230504,UDON TIME,55 DIVISION ST,94103,,,2023-05-04,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate
9811620230504,UDON TIME,55 DIVISION ST,94103,,,2023-05-04,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips"
9811720201104,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2020-11-04,PASS,routine,Major,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 7/13/2022 ]
9811720201104,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2020-11-04,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available  [ date violation corrected: 7/13/2022 ]
9811720201104,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2020-11-04,PASS,routine,OUT (Not in Compliance),Plan review  [ date violation corrected: 7/13/2022 ]
9811720201104,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2020-11-04,PASS,routine,OUT (Not in Compliance),Signs posted; last inspection report available  [ date violation corrected: 7/13/2022 ]
9811720220713,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2022-07-13,PASS,reinspection/followup,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 6/15/2023 ]
9811720220713,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2022-07-13,PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 6/15/2023 ]
9811720230615,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2023-06-15,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 6/15/2023 ]
9811720230615,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2023-06-15,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
9811720230615,SPARK SOCIAL SF,601 MISSION BAY NORTH BLVD,94102,,,2023-06-15,PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices
9811820201125,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2020-11-25,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 5/21/2021 ]
9811820201125,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2020-11-25,PASS,routine,OUT (Not in Compliance) - Corrected on Site,"Adequate ventilation and lighting; designated areas, use  [ date violation corrected: 5/21/2021 ]"
9811820210521,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-05-21,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 12/15/2021 ]
9811820210521,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-05-21,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 12/15/2021 ]
9811820210521,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-05-21,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food separated and protected  [ date violation corrected: 12/15/2021 ]
9811820211215,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-12-15,PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 12/15/2021 ]
9811820211215,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-12-15,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 12/15/2021 ]
9811820211215,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2021-12-15,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean
9811820230222,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2023-02-22,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9811820230222,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2023-02-22,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use"
9811820230222,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2023-02-22,PASS,routine,OUT (Not in Compliance),Food separated and protected
9811820230222,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2023-02-22,PASS,routine,OUT (Not in Compliance),No unapproved living or sleeping quarters
9811820230222,TASTY RESTAURANT,5530 GEARY BLVD,94121,,,2023-02-22,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available
9814220220526,OH DESSERT CAFE,1919 IRVING ST,94122,,,2022-05-26,PASS,routine,,
9814220230418,OH DESSERT CAFE,1919 IRVING ST,94122,,,2023-04-18,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
9814220230418,OH DESSERT CAFE,1919 IRVING ST,94122,,,2023-04-18,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9814220230418,OH DESSERT CAFE,1919 IRVING ST,94122,,,2023-04-18,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips"
9817320211025,MISSION PREPARATORY INC,1050 YORK ST,94110,,,2021-10-25,PASS,routine,,
9817320220317,MISSION PREPARATORY INC,1050 YORK ST,94110,,,2022-03-17,PASS,routine,,
9817320220915,MISSION PREPARATORY INC,1050 YORK ST,94110,,,2022-09-15,PASS,routine,,
9817320230303,MISSION PREPARATORY INC,1050 YORK ST,94110,,,2023-03-03,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9817420201020,BREW CHA,3420 18TH ST,94110,,,2020-10-20,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 10/20/2020 ]
9817420201020,BREW CHA,3420 18TH ST,94110,,,2020-10-20,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 1/4/2022 ]
9817420201020,BREW CHA,3420 18TH ST,94110,,,2020-10-20,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 1/4/2022 ]"
9817420201020,BREW CHA,3420 18TH ST,94110,,,2020-10-20,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 1/4/2022 ]
9817420220104,BREW CHA,3420 18TH ST,94110,,,2022-01-04,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/18/2023 ]
9817420220104,BREW CHA,3420 18TH ST,94110,,,2022-01-04,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 4/18/2023 ]
9817420220104,BREW CHA,3420 18TH ST,94110,,,2022-01-04,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/18/2023 ]"
9817420220104,BREW CHA,3420 18TH ST,94110,,,2022-01-04,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified  [ date violation corrected: 4/18/2023 ]
9817420220104,BREW CHA,3420 18TH ST,94110,,,2022-01-04,PASS,routine,OUT (Not in Compliance),Wiping cloths; properly used and stored  [ date violation corrected: 4/18/2023 ]
9817420230418,BREW CHA,3420 18TH ST,94110,,,2023-04-18,PASS,routine,Minor - Corrected on Site,Time as a Public Health Control; procedures and records
9817420230418,BREW CHA,3420 18TH ST,94110,,,2023-04-18,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
9817420230418,BREW CHA,3420 18TH ST,94110,,,2023-04-18,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9817420230418,BREW CHA,3420 18TH ST,94110,,,2023-04-18,PASS,routine,OUT (Not in Compliance),Food storage; food storage containers identified
9817420230418,BREW CHA,3420 18TH ST,94110,,,2023-04-18,PASS,routine,OUT (Not in Compliance),Wiping cloths; properly used and stored
9817620200925,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2020-09-25,PASS,routine,Major - Corrected on Site,Hands clean and properly washed; proper glove use  [ date violation corrected: 3/25/2021 ]
9817620210325,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2021-03-25,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 10/14/2021 ]"
9817620211014,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2021-10-14,PASS,routine,Major - Corrected on Site,Proper cooling methods
9817620211014,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2021-10-14,PASS,routine,Minor,Proper hot and cold holding temperatures
9817620211014,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2021-10-14,PASS,routine,Minor - Corrected on Site,Food contact surfaces: clean and sanitized
9817620220609,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2022-06-09,PASS,routine,OUT (Not in Compliance),Approved thawing methods in use
9817620220609,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2022-06-09,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9817620220609,PACIFIC CAFE,7000 GEARY BLVD,94121,,,2022-06-09,PASS,routine,OUT (Not in Compliance),Food separated and protected
9817720201103,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2020-11-03,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 12/16/2021 ]"
9817720210526,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-05-26,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 12/16/2021 ]"
9817720210526,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-05-26,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 12/16/2021 ]
9817720210526,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-05-26,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 12/16/2021 ]
9817720210526,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-05-26,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 12/16/2021 ]
9817720211216,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-12-16,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9817720211216,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-12-16,PASS,routine,Minor,Proper cooling methods
9817720211216,CAFE OKAWARI,236 TOWNSEND ST,94107,,,2021-12-16,PASS,routine,OUT (Not in Compliance),Thermometers provided and accurate
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use"
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),Permit & License Certificate available
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),Person in charge present and performs duties
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance),Toilet facilities: facilities properly maintained
9818020230418,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2023-04-18,CONDITIONAL PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food separated and protected
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 5/21/2021 ]
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,Minor - Corrected on Site,Time as a Public Health Control; procedures and records  [ date violation corrected: 5/21/2021 ]
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 5/21/2021 ]"
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Approved thawing methods in use  [ date violation corrected: 5/21/2021 ]
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance) - Corrected on Site,"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 5/21/2021 ]"
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food separated and protected  [ date violation corrected: 5/21/2021 ]
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food storage; food storage containers identified  [ date violation corrected: 5/21/2021 ]
9818020210512,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-12,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 5/21/2021 ]
9818020210521,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-21,PASS,reinspection/followup,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 5/21/2021 ]
9818020210521,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-21,PASS,reinspection/followup,OUT (Not in Compliance) - Corrected on Site,"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 5/21/2021 ]"
9818020210521,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2021-05-21,PASS,reinspection/followup,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 5/21/2021 ]
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 3/16/2022 ]
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 3/16/2022 ]
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,OUT (Not in Compliance),"Adequate ventilation and lighting; designated areas, use  [ date violation corrected: 4/18/2023 ]"
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,OUT (Not in Compliance),Toilet facilities: facilities properly maintained  [ date violation corrected: 4/18/2023 ]
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Food separated and protected  [ date violation corrected: 3/16/2022 ]
9818020220316,CAFE NEW HONOLULU,850 STOCKTON ST,94108,,,2022-03-16,PASS,routine,OUT (Not in Compliance) - Corrected on Site,Wiping cloths; properly used and stored  [ date violation corrected: 3/16/2022 ]
9818320210622,FIORELLA POLK,2238 POLK ST,94109,,,2021-06-22,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
9818320210622,FIORELLA POLK,2238 POLK ST,94109,,,2021-06-22,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean
9818320210622,FIORELLA POLK,2238 POLK ST,94109,,,2021-06-22,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips"
9818320210622,FIORELLA POLK,2238 POLK ST,94109,,,2021-06-22,PASS,routine,OUT (Not in Compliance),Wiping cloths; properly used and stored
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 8/17/2022 ]
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,Minor,Food contact surfaces: clean and sanitized  [ date violation corrected: 8/17/2022 ]
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,OUT (Not in Compliance),Approved thawing methods in use  [ date violation corrected: 8/17/2022 ]
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 8/17/2022 ]"
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,OUT (Not in Compliance),"Equipment, utensils and linens; storage and use  [ date violation corrected: 8/17/2022 ]"
9820820220810,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-10,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 8/17/2022 ]"
9820820220817,WASABI AND GINGER,2299 VAN NESS AVE,94109,,,2022-08-17,PASS,reinspection/followup,,
9820920210810,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-10,PASS,routine,Major - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 8/24/2021 ]
9820920210810,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-10,PASS,routine,Minor,Food contact surfaces: clean and sanitized  [ date violation corrected: 8/24/2021 ]
9820920210810,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-10,PASS,routine,Minor - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 8/24/2021 ]
9820920210810,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-10,PASS,routine,OUT (Not in Compliance),"Adequate ventilation and lighting; designated areas, use  [ date violation corrected: 8/24/2021 ]"
9820920210810,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-10,PASS,routine,OUT (Not in Compliance),Food separated and protected  [ date violation corrected: 8/24/2021 ]
9820920210824,PHO VUNG TAU,708 VALLEJO ST,94133,,,2021-08-24,PASS,reinspection/followup,,
9820920220823,PHO VUNG TAU,708 VALLEJO ST,94133,,,2022-08-23,PASS,routine,Minor - Corrected on Site,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 8/23/2022 ]
9820920220823,PHO VUNG TAU,708 VALLEJO ST,94133,,,2022-08-23,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/12/2023 ]"
9820920230412,PHO VUNG TAU,708 VALLEJO ST,94133,,,2023-04-12,PASS,routine,Major - Corrected on Site,Proper cooling methods  [ date violation corrected: 4/12/2023 ]
9820920230412,PHO VUNG TAU,708 VALLEJO ST,94133,,,2023-04-12,PASS,routine,Minor,Food contact surfaces: clean and sanitized  [ date violation corrected: 4/13/2023 ]
9820920230412,PHO VUNG TAU,708 VALLEJO ST,94133,,,2023-04-12,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 4/13/2023 ]"
9820920230412,PHO VUNG TAU,708 VALLEJO ST,94133,,,2023-04-12,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 4/13/2023 ]"
9822220210618,THE PAWN SHOP,993 MISSION ST,94103,,,2021-06-18,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 9/29/2022 ]
9822220210618,THE PAWN SHOP,993 MISSION ST,94103,,,2021-06-18,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 9/29/2022 ]
9822220210618,THE PAWN SHOP,993 MISSION ST,94103,,,2021-06-18,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 9/29/2022 ]"
9822220210618,THE PAWN SHOP,993 MISSION ST,94103,,,2021-06-18,PASS,routine,OUT (Not in Compliance),"Warewash facilities: installed, maintained, used, test strips  [ date violation corrected: 9/29/2022 ]"
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,Minor,"Compliance with variance, specialized processes & HACCP"
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,Minor,Food Safety Manager Certification and Food Handler Card
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals"
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,OUT (Not in Compliance),Food separated and protected
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,OUT (Not in Compliance),Permit & License Certificate available
9822220220929,THE PAWN SHOP,993 MISSION ST,94103,,,2022-09-29,PASS,routine,OUT (Not in Compliance),Signs posted; last inspection report available
9822520220824,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-24,CONDITIONAL PASS,routine,Major - Corrected on Site,Food contact surfaces: clean and sanitized  [ date violation corrected: 8/31/2022 ]
9822520220824,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-24,CONDITIONAL PASS,routine,Major - Corrected on Site,Proper hot and cold holding temperatures  [ date violation corrected: 8/31/2022 ]
9822520220824,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-24,CONDITIONAL PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 8/31/2022 ]"
9822520220824,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-24,CONDITIONAL PASS,routine,Minor - Corrected on Site,Proper cooling methods  [ date violation corrected: 8/31/2022 ]
9822520220824,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-24,CONDITIONAL PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 8/31/2022 ]"
9822520210408,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-04-08,PASS,routine,Major - Corrected on Site,"Compliance with variance, specialized processes & HACCP  [ date violation corrected: 8/24/2022 ]"
9822520210408,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-04-08,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 5/14/2021 ]
9822520210408,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-04-08,PASS,routine,Minor,"No insects, rodents, birds or nonservice animals  [ date violation corrected: 8/24/2022 ]"
9822520210408,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-04-08,PASS,routine,OUT (Not in Compliance),Nonfood contact surfaces clean  [ date violation corrected: 5/14/2021 ]
9822520210408,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-04-08,PASS,routine,OUT (Not in Compliance),Plumbing; proper backflow devices  [ date violation corrected: 5/14/2021 ]
9822520210514,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2021-05-14,PASS,reinspection/followup,,
9822520220831,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2022-08-31,PASS,reinspection/followup,,
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,Minor,Adequate hand washing facilities; supplied and accessible  [ date violation corrected: 7/26/2023 ]
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,Minor - Corrected on Site,Food Safety Manager Certification and Food Handler Card
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,Minor - Corrected on Site,Food Safety Manager Certification and Food Handler Card   [ date violation corrected: 7/26/2023 ]
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity"
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,OUT (Not in Compliance),"Equipment approved; clean; installed, good repair; capacity  [ date violation corrected: 7/26/2023 ]"
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean"
9822520230711,CELLARMAKER HOUSE OF PIZZA,3193 MISSION ST,94110,,,2023-07-11,PASS,routine,OUT (Not in Compliance),"Floors, walls and ceiling: build, maintianed & clean  [ date violation corrected: 7/26/2023 ]"
