business_id,business_name,business_address,postal,lat,lon,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
90040,St. Regis Hotel San Francisco Main Kitchen,"125 3rd St., 2nd Floor",94103,,,90040_20190606,2019-06-06,88,Routine - Unscheduled,90040_20190606_103154,Unclean or degraded floors walls or ceilings,Low Risk
90041,Mama Lamees,2948 Folsom St.,94110,,,90041_20180928,2018-09-28,98,Routine - Unscheduled,90041_20180928_103156,Permit license or inspection report not posted,Low Risk
90041,Mama Lamees,2948 Folsom St.,94110,,,90041_20170831,2017-08-31,94,Routine - Unscheduled,90041_20170831_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
90041,Mama Lamees,2948 Folsom St.,94110,,,90041_20170831,2017-08-31,94,Routine - Unscheduled,90041_20170831_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90045,Vitrine Restaurant,125 3rd St 4th Floor,94103,,,90045_20180426,2018-04-26,96,Routine - Unscheduled,90045_20180426_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90045,Vitrine Restaurant,125 3rd St 4th Floor,94103,,,90045_20180426,2018-04-26,96,Routine - Unscheduled,90045_20180426_103142,Unclean nonfood contact surfaces,Low Risk
90045,Vitrine Restaurant,125 3rd St 4th Floor,94103,,,90045_20170227,2017-02-27,96,Routine - Unscheduled,90045_20170227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90045,Vitrine Restaurant,125 3rd St 4th Floor,94103,,,90045_20190606,2019-06-06,96,Routine - Unscheduled,90045_20190606_103142,Unclean nonfood contact surfaces,Low Risk
90045,Vitrine Restaurant,125 3rd St 4th Floor,94103,,,90045_20190606,2019-06-06,96,Routine - Unscheduled,90045_20190606_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90060,Hermanos Coffee & Juice Bar,650 California St,94108,,,90060_20180622,2018-06-22,96,Routine - Unscheduled,90060_20180622_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90060,Hermanos Coffee & Juice Bar,650 California St,94108,,,90060_20180622,2018-06-22,96,Routine - Unscheduled,90060_20180622_103156,Permit license or inspection report not posted,Low Risk
90060,Hermanos Coffee & Juice Bar,650 California St,94108,,,90060_20170612,2017-06-12,96,Routine - Unscheduled,90060_20170612_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90060,Hermanos Coffee & Juice Bar,650 California St,94108,,,90060_20170612,2017-06-12,96,Routine - Unscheduled,90060_20170612_103145,Improper storage of equipment utensils or linens,Low Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20190917,2019-09-17,89,Routine - Unscheduled,90067_20190917_103131,Moderate risk vermin infestation,Moderate Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20190917,2019-09-17,89,Routine - Unscheduled,90067_20190917_103103,High risk food holding temperature,High Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20170216,2017-02-16,92,Routine - Unscheduled,90067_20170216_103148,No thermometers or uncalibrated thermometers,Low Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20170216,2017-02-16,92,Routine - Unscheduled,90067_20170216_103165,No plan review or Building Permit,Low Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20170216,2017-02-16,92,Routine - Unscheduled,90067_20170216_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20190314,2019-03-14,85,Routine - Unscheduled,90067_20190314_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20190314,2019-03-14,85,Routine - Unscheduled,90067_20190314_103105,Improper cooling methods,High Risk
90067,Atlas Tap Room,606 Mission St,94105,,,90067_20190314,2019-03-14,85,Routine - Unscheduled,90067_20190314_103133,Foods not protected from contamination,Moderate Risk
90093,"Berber Group, LLC",1516 Broadway St,94109,,,90093_20181211,2018-12-11,92,Routine - Unscheduled,90093_20181211_103150,Improper or defective plumbing,Low Risk
90093,"Berber Group, LLC",1516 Broadway St,94109,,,90093_20181211,2018-12-11,92,Routine - Unscheduled,90093_20181211_103129,Insufficient hot water or running water,Moderate Risk
90093,"Berber Group, LLC",1516 Broadway St,94109,,,90093_20181211,2018-12-11,92,Routine - Unscheduled,90093_20181211_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
90096,Neighbor Bakehouse,2343 3rd St Suite 100,94107,,,90096_20161229,2016-12-29,91,Routine - Unscheduled,90096_20161229_103109,Unclean or unsanitary food contact surfaces,High Risk
90096,Neighbor Bakehouse,2343 3rd St Suite 100,94107,,,90096_20161229,2016-12-29,91,Routine - Unscheduled,90096_20161229_103165,No plan review or Building Permit,Low Risk
90096,Neighbor Bakehouse,2343 3rd St Suite 100,94107,,,90096_20190409,2019-04-09,92,Routine - Unscheduled,90096_20190409_103120,Moderate risk food holding temperature,Moderate Risk
90096,Neighbor Bakehouse,2343 3rd St Suite 100,94107,,,90096_20190409,2019-04-09,92,Routine - Unscheduled,90096_20190409_103133,Foods not protected from contamination,Moderate Risk
90110,El Antigua Cafe Corporation,1131 Taraval St,94116,,,90110_20190806,2019-08-06,90,Routine - Unscheduled,90110_20190806_103154,Unclean or degraded floors walls or ceilings,Low Risk
90110,El Antigua Cafe Corporation,1131 Taraval St,94116,,,90110_20190806,2019-08-06,90,Routine - Unscheduled,90110_20190806_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90110,El Antigua Cafe Corporation,1131 Taraval St,94116,,,90110_20190806,2019-08-06,90,Routine - Unscheduled,90110_20190806_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90114,San Francisco Marriott Fisherman's Wharf,1250 Columbus Ave,94133,,,90114_20171213,2017-12-13,98,Routine - Unscheduled,90114_20171213_103154,Unclean or degraded floors walls or ceilings,Low Risk
90114,San Francisco Marriott Fisherman's Wharf,1250 Columbus Ave,94133,,,90114_20190403,2019-04-03,98,Routine - Unscheduled,90114_20190403_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90119,Tlaloc Sabor Mexicano,525 Commercial St,94111,,,90119_20170309,2017-03-09,,New Ownership,90119_20170309_103120,Moderate risk food holding temperature,Moderate Risk
90119,Tlaloc Sabor Mexicano,525 Commercial St,94111,,,90119_20170309,2017-03-09,,New Ownership,90119_20170309_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20180129,2018-01-29,96,Routine - Unscheduled,90137_20180129_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20190306,2019-03-06,80,Routine - Unscheduled,90137_20190306_103142,Unclean nonfood contact surfaces,Low Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20190306,2019-03-06,80,Routine - Unscheduled,90137_20190306_103112,No hot water or running water,High Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20190306,2019-03-06,80,Routine - Unscheduled,90137_20190306_103114,High risk vermin infestation,High Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20190306,2019-03-06,80,Routine - Unscheduled,90137_20190306_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90137,Joe & The Juice,525 Market St,94105,,,90137_20170121,2017-01-21,98,Routine - Unscheduled,90137_20170121_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190716,2019-07-16,81,Routine - Unscheduled,90139_20190716_103133,Foods not protected from contamination,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190716,2019-07-16,81,Routine - Unscheduled,90139_20190716_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190716,2019-07-16,81,Routine - Unscheduled,90139_20190716_103132,Improper thawing methods,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190716,2019-07-16,81,Routine - Unscheduled,90139_20190716_103103,High risk food holding temperature,High Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190104,2019-01-04,86,Routine - Unscheduled,90139_20190104_103120,Moderate risk food holding temperature,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190104,2019-01-04,86,Routine - Unscheduled,90139_20190104_103133,Foods not protected from contamination,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190104,2019-01-04,86,Routine - Unscheduled,90139_20190104_103129,Insufficient hot water or running water,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20190104,2019-01-04,86,Routine - Unscheduled,90139_20190104_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20170425,2017-04-25,,New Ownership,90139_20170425_103134,Other moderate risk violation,Moderate Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20170425,2017-04-25,,New Ownership,90139_20170425_103154,Unclean or degraded floors walls or ceilings,Low Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20170425,2017-04-25,,New Ownership,90139_20170425_103139,Improper food storage,Low Risk
90139,The Spicy Shrimp,150 Waverly Pl,94108,,,90139_20170425,2017-04-25,,New Ownership,90139_20170425_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90147,"Cod Mother, Inc",496 Beach St,94133,,,90147_20170711,2017-07-11,94,Routine - Unscheduled,90147_20170711_103130,Inadequate sewage or wastewater disposal,Moderate Risk
90147,"Cod Mother, Inc",496 Beach St,94133,,,90147_20170711,2017-07-11,94,Routine - Unscheduled,90147_20170711_103139,Improper food storage,Low Risk
90149,Salt & Straw - Fillmore,2201 Fillmore St.,94115,,,90149_20180503,2018-05-03,94,Routine - Unscheduled,90149_20180503_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90149,Salt & Straw - Fillmore,2201 Fillmore St.,94115,,,90149_20180503,2018-05-03,94,Routine - Unscheduled,90149_20180503_103150,Improper or defective plumbing,Low Risk
90149,Salt & Straw - Fillmore,2201 Fillmore St.,94115,,,90149_20190501,2019-05-01,94,Routine - Unscheduled,90149_20190501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90149,Salt & Straw - Fillmore,2201 Fillmore St.,94115,,,90149_20190501,2019-05-01,94,Routine - Unscheduled,90149_20190501_103154,Unclean or degraded floors walls or ceilings,Low Risk
90150,Rooh,333 Brannan St.,94107,,,90150_20181107,2018-11-07,83,Routine - Unscheduled,90150_20181107_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90150,Rooh,333 Brannan St.,94107,,,90150_20181107,2018-11-07,83,Routine - Unscheduled,90150_20181107_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90150,Rooh,333 Brannan St.,94107,,,90150_20181107,2018-11-07,83,Routine - Unscheduled,90150_20181107_103105,Improper cooling methods,High Risk
90150,Rooh,333 Brannan St.,94107,,,90150_20181107,2018-11-07,83,Routine - Unscheduled,90150_20181107_103142,Unclean nonfood contact surfaces,Low Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20180409,2018-04-09,81,Routine - Unscheduled,90192_20180409_103102,Unclean hands or improper use of gloves,High Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20180409,2018-04-09,81,Routine - Unscheduled,90192_20180409_103150,Improper or defective plumbing,Low Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20180409,2018-04-09,81,Routine - Unscheduled,90192_20180409_103154,Unclean or degraded floors walls or ceilings,Low Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20180409,2018-04-09,81,Routine - Unscheduled,90192_20180409_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20180409,2018-04-09,81,Routine - Unscheduled,90192_20180409_103133,Foods not protected from contamination,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20170315,2017-03-15,79,Routine - Unscheduled,90192_20170315_103133,Foods not protected from contamination,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20170315,2017-03-15,79,Routine - Unscheduled,90192_20170315_103147,Inadequate ventilation or lighting,Low Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20170315,2017-03-15,79,Routine - Unscheduled,90192_20170315_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20170315,2017-03-15,79,Routine - Unscheduled,90192_20170315_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20170315,2017-03-15,79,Routine - Unscheduled,90192_20170315_103105,Improper cooling methods,High Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20190430,2019-04-30,84,Routine - Unscheduled,90192_20190430_103103,High risk food holding temperature,High Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20190430,2019-04-30,84,Routine - Unscheduled,90192_20190430_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90192,Ming Hui Dim Sum,2495 San Bruno Ave,94134,,,90192_20190430,2019-04-30,84,Routine - Unscheduled,90192_20190430_103109,Unclean or unsanitary food contact surfaces,High Risk
90194,Jackrabbit,Off the Grid,,,,90194_20180601,2018-06-01,88,Routine - Unscheduled,90194_20180601_103120,Moderate risk food holding temperature,Moderate Risk
90194,Jackrabbit,Off the Grid,,,,90194_20180601,2018-06-01,88,Routine - Unscheduled,90194_20180601_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90194,Jackrabbit,Off the Grid,,,,90194_20180601,2018-06-01,88,Routine - Unscheduled,90194_20180601_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90194,Jackrabbit,Off the Grid,,,,90194_20190102,2019-01-02,93,Routine - Unscheduled,90194_20190102_103103,High risk food holding temperature,High Risk
90194,Jackrabbit,Off the Grid,,,,90194_20170412,2017-04-12,96,Routine - Unscheduled,90194_20170412_103120,Moderate risk food holding temperature,Moderate Risk
90203,"KBGC, Inc.",275 Battery St,94111,,,90203_20180213,2018-02-13,,Routine - Unscheduled,90203_20180213_103129,Insufficient hot water or running water,Moderate Risk
90203,"KBGC, Inc.",275 Battery St,94111,,,90203_20180213,2018-02-13,,Routine - Unscheduled,90203_20180213_103141,Improper food labeling or menu misrepresentation,Low Risk
90203,"KBGC, Inc.",275 Battery St,94111,,,90203_20181009,2018-10-09,90,Routine - Unscheduled,90203_20181009_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90203,"KBGC, Inc.",275 Battery St,94111,,,90203_20181009,2018-10-09,90,Routine - Unscheduled,90203_20181009_103129,Insufficient hot water or running water,Moderate Risk
90203,"KBGC, Inc.",275 Battery St,94111,,,90203_20181009,2018-10-09,90,Routine - Unscheduled,90203_20181009_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20190813,2019-08-13,81,Routine - Unscheduled,90212_20190813_103114,High risk vermin infestation,High Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20190813,2019-08-13,81,Routine - Unscheduled,90212_20190813_103154,Unclean or degraded floors walls or ceilings,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20190813,2019-08-13,81,Routine - Unscheduled,90212_20190813_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20190813,2019-08-13,81,Routine - Unscheduled,90212_20190813_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20190813,2019-08-13,81,Routine - Unscheduled,90212_20190813_103133,Foods not protected from contamination,Moderate Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180125,2018-01-25,90,Routine - Unscheduled,90212_20180125_103118,Employee eating or smoking,Moderate Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180125,2018-01-25,90,Routine - Unscheduled,90212_20180125_103139,Improper food storage,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180125,2018-01-25,90,Routine - Unscheduled,90212_20180125_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180125,2018-01-25,90,Routine - Unscheduled,90212_20180125_103161,Low risk vermin infestation,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180927,2018-09-27,80,Routine - Unscheduled,90212_20180927_103154,Unclean or degraded floors walls or ceilings,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180927,2018-09-27,80,Routine - Unscheduled,90212_20180927_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180927,2018-09-27,80,Routine - Unscheduled,90212_20180927_103142,Unclean nonfood contact surfaces,Low Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180927,2018-09-27,80,Routine - Unscheduled,90212_20180927_103114,High risk vermin infestation,High Risk
90212,Kingza,1009 Guerrero St,94110,,,90212_20180927,2018-09-27,80,Routine - Unscheduled,90212_20180927_103109,Unclean or unsanitary food contact surfaces,High Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20190718,2019-07-18,96,Routine - Unscheduled,90213_20190718_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20190718,2019-07-18,96,Routine - Unscheduled,90213_20190718_103162,Other low risk violation,Low Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20180608,2018-06-08,98,Routine - Unscheduled,90213_20180608_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20181213,2018-12-13,96,Routine - Unscheduled,90213_20181213_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20170810,2017-08-10,98,Routine - Unscheduled,90213_20170810_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90213,Senor Sisig (#6),Off the Grid,,,,90213_20190528,2019-05-28,98,Routine - Unscheduled,90213_20190528_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20171016,2017-10-16,90,Routine - Unscheduled,90214_20171016_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20171016,2017-10-16,90,Routine - Unscheduled,90214_20171016_103129,Insufficient hot water or running water,Moderate Risk
90214,The Melt,925 Market St.,94103,,,90214_20171016,2017-10-16,90,Routine - Unscheduled,90214_20171016_103120,Moderate risk food holding temperature,Moderate Risk
90214,The Melt,925 Market St.,94103,,,90214_20180726,2018-07-26,89,Routine - Unscheduled,90214_20180726_103154,Unclean or degraded floors walls or ceilings,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20180726,2018-07-26,89,Routine - Unscheduled,90214_20180726_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20180726,2018-07-26,89,Routine - Unscheduled,90214_20180726_103109,Unclean or unsanitary food contact surfaces,High Risk
90214,The Melt,925 Market St.,94103,,,90214_20190603,2019-06-03,82,Routine - Unscheduled,90214_20190603_103103,High risk food holding temperature,High Risk
90214,The Melt,925 Market St.,94103,,,90214_20190603,2019-06-03,82,Routine - Unscheduled,90214_20190603_103150,Improper or defective plumbing,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20190603,2019-06-03,82,Routine - Unscheduled,90214_20190603_103154,Unclean or degraded floors walls or ceilings,Low Risk
90214,The Melt,925 Market St.,94103,,,90214_20190603,2019-06-03,82,Routine - Unscheduled,90214_20190603_103105,Improper cooling methods,High Risk
90217,Heritage,708 Clement St,94118,,,90217_20190730,2019-07-30,90,Routine - Unscheduled,90217_20190730_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90217,Heritage,708 Clement St,94118,,,90217_20190730,2019-07-30,90,Routine - Unscheduled,90217_20190730_103161,Low risk vermin infestation,Low Risk
90217,Heritage,708 Clement St,94118,,,90217_20190730,2019-07-30,90,Routine - Unscheduled,90217_20190730_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90217,Heritage,708 Clement St,94118,,,90217_20180605,2018-06-05,87,Routine - Unscheduled,90217_20180605_103109,Unclean or unsanitary food contact surfaces,High Risk
90217,Heritage,708 Clement St,94118,,,90217_20180605,2018-06-05,87,Routine - Unscheduled,90217_20180605_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90217,Heritage,708 Clement St,94118,,,90217_20180605,2018-06-05,87,Routine - Unscheduled,90217_20180605_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90217,Heritage,708 Clement St,94118,,,90217_20190228,2019-02-28,91,Routine - Unscheduled,90217_20190228_103109,Unclean or unsanitary food contact surfaces,High Risk
90217,Heritage,708 Clement St,94118,,,90217_20190228,2019-02-28,91,Routine - Unscheduled,90217_20190228_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90219,Island Cove Market,800 Avenue H  Suite 5,94130,,,90219_20180905,2018-09-05,90,Routine - Unscheduled,90219_20180905_103120,Moderate risk food holding temperature,Moderate Risk
90219,Island Cove Market,800 Avenue H  Suite 5,94130,,,90219_20180905,2018-09-05,90,Routine - Unscheduled,90219_20180905_103123,Food in poor condition,Moderate Risk
90219,Island Cove Market,800 Avenue H  Suite 5,94130,,,90219_20180905,2018-09-05,90,Routine - Unscheduled,90219_20180905_103154,Unclean or degraded floors walls or ceilings,Low Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20180529,2018-05-29,81,Routine - Unscheduled,90221_20180529_103105,Improper cooling methods,High Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20180529,2018-05-29,81,Routine - Unscheduled,90221_20180529_103150,Improper or defective plumbing,Low Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20180529,2018-05-29,81,Routine - Unscheduled,90221_20180529_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20180529,2018-05-29,81,Routine - Unscheduled,90221_20180529_103131,Moderate risk vermin infestation,Moderate Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20180529,2018-05-29,81,Routine - Unscheduled,90221_20180529_103129,Insufficient hot water or running water,Moderate Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20170830,2017-08-30,81,Routine - Unscheduled,90221_20170830_103120,Moderate risk food holding temperature,Moderate Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20170830,2017-08-30,81,Routine - Unscheduled,90221_20170830_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20170830,2017-08-30,81,Routine - Unscheduled,90221_20170830_103105,Improper cooling methods,High Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20170830,2017-08-30,81,Routine - Unscheduled,90221_20170830_103131,Moderate risk vermin infestation,Moderate Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20190509,2019-05-09,87,Routine - Unscheduled,90221_20190509_103109,Unclean or unsanitary food contact surfaces,High Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20190509,2019-05-09,87,Routine - Unscheduled,90221_20190509_103157,Food safety certificate or food handler card not available,Low Risk
90221,Iza Ramen,1155 Folsom St,94103,,,90221_20190509,2019-05-09,87,Routine - Unscheduled,90221_20190509_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20190307,2019-03-07,94,Routine - Unscheduled,90222_20190307_103154,Unclean or degraded floors walls or ceilings,Low Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20190307,2019-03-07,94,Routine - Unscheduled,90222_20190307_103131,Moderate risk vermin infestation,Moderate Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20170727,2017-07-27,,New Ownership,90222_20170727_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20170727,2017-07-27,,New Ownership,90222_20170727_103120,Moderate risk food holding temperature,Moderate Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20170727,2017-07-27,,New Ownership,90222_20170727_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90222,Punch Line San Francisco,444 Battery St,94111,,,90222_20170727,2017-07-27,,New Ownership,90222_20170727_103145,Improper storage of equipment utensils or linens,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20171208,2017-12-08,96,Routine - Unscheduled,90233_20171208_103144,Unapproved or unmaintained equipment or utensils,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20171208,2017-12-08,96,Routine - Unscheduled,90233_20171208_103157,Food safety certificate or food handler card not available,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20180227,2018-02-27,96,Routine - Unscheduled,90233_20180227_103157,Food safety certificate or food handler card not available,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20180227,2018-02-27,96,Routine - Unscheduled,90233_20180227_103156,Permit license or inspection report not posted,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20181004,2018-10-04,94,Routine - Unscheduled,90233_20181004_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20181004,2018-10-04,94,Routine - Unscheduled,90233_20181004_103157,Food safety certificate or food handler card not available,Low Risk
90233,Access SFUSD: Bay Street,416 Bay St,94109,,,90233_20190305,2019-03-05,98,Routine - Unscheduled,90233_20190305_103157,Food safety certificate or food handler card not available,Low Risk
90234,The ARC San Francisco,1520 Howard St,94103,,,90234_20171207,2017-12-07,92,Routine - Unscheduled,90234_20171207_103133,Foods not protected from contamination,Moderate Risk
90234,The ARC San Francisco,1520 Howard St,94103,,,90234_20171207,2017-12-07,92,Routine - Unscheduled,90234_20171207_103131,Moderate risk vermin infestation,Moderate Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20190723,2019-07-23,92,Routine - Unscheduled,90236_20190723_103150,Improper or defective plumbing,Low Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20190723,2019-07-23,92,Routine - Unscheduled,90236_20190723_103156,Permit license or inspection report not posted,Low Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20190723,2019-07-23,92,Routine - Unscheduled,90236_20190723_103120,Moderate risk food holding temperature,Moderate Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20171102,2017-11-02,,Reinspection/Followup,90236_20171102_103162,Other low risk violation,Low Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20171025,2017-10-25,86,Routine - Unscheduled,90236_20171025_103145,Improper storage of equipment utensils or linens,Low Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20171025,2017-10-25,86,Routine - Unscheduled,90236_20171025_103131,Moderate risk vermin infestation,Moderate Risk
90236,Pho Dong Huong,667 Monterey Blvd,94127,,,90236_20171109,2017-11-09,,Complaint Reinspection/Followup,90236_20171109_103154,Unclean or degraded floors walls or ceilings,Low Risk
